5000, 8193, 0, 0
5000, 10411, 1, 0
10000, 8804, 0, 0
10000, 10982, 1, 0
15000, 7919, 0, 0
15000, 10142, 1, 0
20000, 8452, 0, 0
20000, 10709, 1, 0
25000, 8619, 0, 0
25000, 10957, 1, 0
30000, 8138, 0, 0
30000, 10542, 1, 0
35000, 8012, 0, 0
35000, 10193, 1, 0
40001, 8982, 0, 0
40001, 11393, 1, 0
45001, 9222, 0, 0
45001, 11595, 1, 0
50001, 8222, 0, 0
50001, 10450, 1, 0
55001, 8727, 0, 0
55001, 11044, 1, 0
60001, 8023, 0, 0
60001, 10270, 1, 0
65001, 8523, 0, 0
65001, 10786, 1, 0
70001, 8455, 0, 0
70001, 10757, 1, 0
75002, 8327, 0, 0
75002, 10655, 1, 0
80002, 7798, 0, 0
80002, 10019, 1, 0
85002, 8947, 0, 0
85002, 11211, 1, 0
90002, 8195, 0, 0
90002, 10391, 1, 0
95002, 8344, 0, 0
95002, 10545, 1, 0
100002, 8197, 0, 0
100002, 10462, 1, 0
105002, 8774, 0, 0
105002, 11069, 1, 0
110002, 9041, 0, 0
110002, 11368, 1, 0
115002, 8509, 0, 0
115002, 10957, 1, 0
120002, 8154, 0, 0
120002, 10311, 1, 0
125002, 7994, 0, 0
125002, 10161, 1, 0
130002, 8701, 0, 0
130002, 10943, 1, 0
135002, 7977, 0, 0
135002, 10236, 1, 0
140002, 8055, 0, 0
140002, 10400, 1, 0
145002, 8270, 0, 0
145002, 10528, 1, 0
150002, 8186, 0, 0
150002, 10459, 1, 0
155002, 8138, 0, 0
155002, 10354, 1, 0
160002, 9048, 0, 0
160002, 11471, 1, 0
165002, 8178, 0, 0
165002, 10340, 1, 0
170002, 8792, 0, 0
170002, 11065, 1, 0
175002, 9581, 0, 0
175002, 11850, 1, 0
180002, 8574, 0, 0
180002, 10807, 1, 0
185004, 8363, 0, 0
185004, 10594, 1, 0
190004, 8737, 0, 0
190004, 11066, 1, 0
195004, 8517, 0, 0
195004, 10760, 1, 0
200004, 7902, 0, 0
200004, 10179, 1, 0
205004, 9133, 0, 0
205004, 11436, 1, 0
210005, 7804, 0, 0
210005, 10053, 1, 0
215005, 8328, 0, 0
215005, 10527, 1, 0
220005, 8406, 0, 0
220005, 10561, 1, 0
225005, 8212, 0, 0
225005, 10561, 1, 0
230005, 7777, 0, 0
230005, 9942, 1, 0
235006, 8584, 0, 0
235006, 10954, 1, 0
240006, 8601, 0, 0
240006, 10758, 1, 0
245006, 8352, 0, 0
245006, 10656, 1, 0
250006, 8508, 0, 0
250006, 10658, 1, 0
255229, 7994, 0, 0
255229, 10211, 1, 0
260229, 8729, 0, 0
260229, 11886, 1, 0
265229, 8830, 0, 0
265229, 12462, 1, 0
270229, 8158, 0, 0
270229, 10471, 1, 0
275229, 8202, 0, 0
275229, 10493, 1, 0
280229, 9123, 0, 0
280229, 12770, 1, 0
285229, 8016, 0, 0
285229, 10285, 1, 0
290229, 8322, 0, 0
290229, 10784, 1, 0
295229, 8384, 0, 0
295229, 10707, 1, 0
300229, 8274, 0, 0
300229, 10693, 1, 0
305229, 8530, 0, 0
305229, 10841, 1, 0
310229, 9269, 0, 0
310229, 11714, 1, 0
315229, 8208, 0, 0
315229, 10517, 1, 0
320229, 8005, 0, 0
320229, 10272, 1, 0
325229, 8620, 0, 0
325229, 10976, 1, 0
330229, 8114, 0, 0
330229, 10429, 1, 0
335229, 8403, 0, 0
335229, 10657, 1, 0
340229, 8140, 0, 0
340229, 10486, 1, 0
345229, 8378, 0, 0
345229, 10805, 1, 0
350229, 7745, 0, 0
350229, 10007, 1, 0
355229, 8702, 0, 0
355229, 11145, 1, 0
360229, 7748, 0, 0
360229, 10046, 1, 0
365229, 7986, 0, 0
365229, 10404, 1, 0
370229, 8828, 0, 0
370229, 11182, 1, 0
375230, 8670, 0, 0
375230, 10997, 1, 0
380230, 8341, 0, 0
380230, 10624, 1, 0
385230, 8500, 0, 0
385230, 10767, 1, 0
390230, 8168, 0, 0
390230, 10483, 1, 0
395230, 7984, 0, 0
395230, 10143, 1, 0
400230, 8480, 0, 0
400230, 10958, 1, 0
405230, 8358, 0, 0
405230, 10623, 1, 0
410230, 8305, 0, 0
410230, 10636, 1, 0
415230, 8708, 0, 0
415230, 11073, 1, 0
