5110, 263318, 0, 0
10120, 345048, 0, 0
15131, 343350, 0, 0
20147, 347431, 0, 0
25157, 354272, 0, 0
30170, 351284, 0, 0
35179, 344445, 0, 0
40196, 347533, 0, 0
45202, 339300, 0, 0
50218, 351023, 0, 0
55234, 350358, 0, 0
60242, 349370, 0, 0
65256, 349108, 0, 0
70271, 360128, 0, 0
75280, 356113, 0, 0
80300, 347094, 0, 0
85320, 345835, 0, 0
90329, 360783, 0, 0
95340, 353694, 0, 0
100345, 346719, 0, 0
105356, 350772, 0, 0
110372, 353676, 0, 0
115384, 357830, 0, 0
120395, 362178, 0, 0
125411, 344084, 0, 0
130418, 355326, 0, 0
135434, 342706, 0, 0
140441, 351732, 0, 0
145452, 355103, 0, 0
150471, 347168, 0, 0
155476, 348360, 0, 0
160498, 350284, 0, 0
165512, 350230, 0, 0
170549, 350497, 0, 0
175561, 347197, 0, 0
180575, 347898, 0, 0
185586, 356601, 0, 0
190599, 348065, 0, 0
195608, 346783, 0, 0
200614, 349019, 0, 0
205628, 354485, 0, 0
210642, 353011, 0, 0
215649, 353655, 0, 0
220661, 353088, 0, 0
225677, 347428, 0, 0
230691, 350326, 0, 0
235705, 352733, 0, 0
240724, 345827, 0, 0
245745, 353702, 0, 0
250754, 353286, 0, 0
255763, 352999, 0, 0
260791, 343441, 0, 0
265806, 353812, 0, 0
270817, 350044, 0, 0
275826, 347869, 0, 0
280839, 355995, 0, 0
285857, 344017, 0, 0
290869, 343023, 0, 0
295874, 353523, 0, 0
300887, 355052, 0, 0
306060, 346303, 0, 0
311076, 353795, 0, 0
316088, 347390, 0, 0
321095, 349921, 0, 0
326107, 352550, 0, 0
331117, 350001, 0, 0
336128, 347045, 0, 0
341138, 356249, 0, 0
346145, 353276, 0, 0
351157, 350092, 0, 0
356182, 347469, 0, 0
361191, 351301, 0, 0
366198, 342539, 0, 0
371212, 340854, 0, 0
376224, 347837, 0, 0
381241, 337691, 0, 0
386256, 350235, 0, 0
391266, 344956, 0, 0
396275, 344088, 0, 0
401282, 351945, 0, 0
406287, 350199, 0, 0
411295, 351421, 0, 0
416308, 350063, 0, 0
421323, 348139, 0, 0
426331, 344810, 0, 0
431352, 348257, 0, 0
436367, 362323, 0, 0
441376, 352172, 0, 0
446396, 345806, 0, 0
451399, 348915, 0, 0
456406, 352216, 0, 0
461414, 352220, 0, 0
466423, 350944, 0, 0
471436, 344038, 0, 0
476450, 346165, 0, 0
481460, 351862, 0, 0
486468, 351714, 0, 0
491488, 355366, 0, 0
496498, 350626, 0, 0
501509, 346224, 0, 0
506520, 346671, 0, 0
511527, 353674, 0, 0
516538, 345382, 0, 0
521545, 359118, 0, 0
526557, 349580, 0, 0
531568, 348546, 0, 0
536592, 349295, 0, 0
541596, 355766, 0, 0
546608, 338797, 0, 0
551618, 347475, 0, 0
556632, 349382, 0, 0
561649, 345089, 0, 0
566662, 352714, 0, 0
571671, 350329, 0, 0
576682, 348772, 0, 0
581693, 358099, 0, 0
586708, 347667, 0, 0
591718, 350346, 0, 0
596732, 352637, 0, 0
600009, 349837, 0, 0
