5000, 4, 0, 0
5000, 6, 1, 0
10000, 5, 0, 0
10000, 6, 1, 0
15000, 4, 0, 0
15000, 6, 1, 0
20000, 4, 0, 0
20000, 6, 1, 0
25000, 5, 0, 0
25000, 6, 1, 0
30000, 4, 0, 0
30000, 5, 1, 0
35000, 4, 0, 0
35000, 6, 1, 0
40000, 4, 0, 0
40000, 6, 1, 0
45000, 5, 0, 0
45000, 6, 1, 0
50000, 5, 0, 0
50000, 6, 1, 0
55000, 5, 0, 0
55000, 6, 1, 0
60000, 4, 0, 0
60000, 6, 1, 0
65000, 5, 0, 0
65000, 6, 1, 0
70000, 4, 0, 0
70000, 6, 1, 0
75000, 5, 0, 0
75000, 6, 1, 0
80000, 5, 0, 0
80000, 6, 1, 0
85000, 5, 0, 0
85000, 6, 1, 0
90000, 4, 0, 0
90000, 6, 1, 0
95000, 4, 0, 0
95000, 6, 1, 0
100000, 5, 0, 0
100000, 6, 1, 0
105000, 5, 0, 0
105000, 6, 1, 0
110000, 5, 0, 0
110000, 6, 1, 0
115000, 4, 0, 0
115000, 6, 1, 0
120000, 5, 0, 0
120000, 6, 1, 0
125000, 4, 0, 0
125000, 5, 1, 0
130000, 4, 0, 0
130000, 5, 1, 0
135000, 4, 0, 0
135000, 6, 1, 0
140000, 4, 0, 0
140000, 6, 1, 0
145000, 5, 0, 0
145000, 6, 1, 0
150000, 4, 0, 0
150000, 6, 1, 0
155000, 4, 0, 0
155000, 6, 1, 0
160000, 4, 0, 0
160000, 5, 1, 0
165000, 5, 0, 0
165000, 6, 1, 0
170000, 4, 0, 0
170000, 6, 1, 0
175000, 5, 0, 0
175000, 6, 1, 0
180000, 4, 0, 0
180000, 6, 1, 0
185000, 4, 0, 0
185000, 6, 1, 0
190000, 4, 0, 0
190000, 6, 1, 0
195000, 5, 0, 0
195000, 6, 1, 0
200000, 4, 0, 0
200000, 6, 1, 0
205000, 5, 0, 0
205000, 6, 1, 0
210000, 5, 0, 0
210000, 6, 1, 0
215000, 5, 0, 0
215000, 6, 1, 0
220000, 4, 0, 0
220000, 6, 1, 0
225000, 4, 0, 0
225000, 6, 1, 0
230000, 4, 0, 0
230000, 6, 1, 0
235000, 5, 0, 0
235000, 6, 1, 0
240000, 6, 0, 0
240000, 7, 1, 0
245000, 6, 0, 0
245000, 7, 1, 0
250000, 5, 0, 0
250000, 7, 1, 0
255000, 6, 0, 0
255000, 7, 1, 0
260000, 6, 0, 0
260000, 7, 1, 0
265000, 5, 0, 0
265000, 7, 1, 0
270000, 5, 0, 0
270000, 7, 1, 0
275000, 5, 0, 0
275000, 7, 1, 0
280000, 6, 0, 0
280000, 7, 1, 0
285000, 6, 0, 0
285000, 7, 1, 0
290000, 6, 0, 0
290000, 7, 1, 0
295000, 6, 0, 0
295000, 8, 1, 0
300000, 6, 0, 0
300000, 7, 1, 0
305000, 6, 0, 0
305000, 8, 1, 0
310000, 6, 0, 0
310000, 7, 1, 0
315000, 6, 0, 0
315000, 7, 1, 0
320000, 6, 0, 0
320000, 8, 1, 0
325000, 6, 0, 0
325000, 7, 1, 0
330000, 6, 0, 0
330000, 7, 1, 0
335000, 6, 0, 0
335000, 7, 1, 0
340000, 6, 0, 0
340000, 7, 1, 0
345000, 5, 0, 0
345000, 7, 1, 0
350000, 6, 0, 0
350000, 8, 1, 0
355000, 6, 0, 0
355000, 8, 1, 0
360000, 6, 0, 0
360000, 8, 1, 0
365000, 5, 0, 0
365000, 7, 1, 0
370000, 6, 0, 0
370000, 7, 1, 0
375000, 6, 0, 0
375000, 8, 1, 0
380000, 5, 0, 0
380000, 7, 1, 0
385000, 6, 0, 0
385000, 7, 1, 0
390000, 5, 0, 0
390000, 7, 1, 0
395000, 6, 0, 0
395000, 7, 1, 0
400000, 6, 0, 0
400000, 7, 1, 0
405000, 6, 0, 0
405000, 7, 1, 0
410000, 6, 0, 0
410000, 7, 1, 0
415000, 6, 0, 0
415000, 7, 1, 0
420000, 6, 0, 0
420000, 7, 1, 0
425000, 6, 0, 0
425000, 7, 1, 0
430000, 6, 0, 0
430000, 8, 1, 0
435000, 6, 0, 0
435000, 7, 1, 0
440000, 6, 0, 0
440000, 8, 1, 0
445000, 6, 0, 0
445000, 8, 1, 0
450000, 6, 0, 0
450000, 8, 1, 0
455000, 5, 0, 0
455000, 7, 1, 0
460000, 6, 0, 0
460000, 7, 1, 0
465000, 6, 0, 0
465000, 7, 1, 0
470000, 6, 0, 0
470000, 7, 1, 0
475000, 6, 0, 0
475000, 7, 1, 0
480000, 6, 0, 0
480000, 7, 1, 0
485000, 6, 0, 0
485000, 7, 1, 0
490000, 5, 0, 0
490000, 7, 1, 0
495000, 6, 0, 0
495000, 7, 1, 0
500000, 5, 0, 0
500000, 7, 1, 0
505000, 6, 0, 0
505000, 7, 1, 0
510000, 6, 0, 0
510000, 8, 1, 0
515000, 6, 0, 0
515000, 7, 1, 0
520000, 6, 0, 0
520000, 7, 1, 0
525000, 5, 0, 0
525000, 7, 1, 0
530000, 6, 0, 0
530000, 7, 1, 0
535000, 6, 0, 0
535000, 7, 1, 0
540000, 6, 0, 0
540000, 7, 1, 0
545000, 5, 0, 0
545000, 7, 1, 0
550000, 5, 0, 0
550000, 7, 1, 0
555000, 6, 0, 0
555000, 7, 1, 0
560000, 5, 0, 0
560000, 7, 1, 0
565000, 6, 0, 0
565000, 8, 1, 0
570000, 6, 0, 0
570000, 7, 1, 0
575000, 6, 0, 0
575000, 7, 1, 0
580000, 6, 0, 0
580000, 7, 1, 0
585000, 6, 0, 0
585000, 7, 1, 0
590000, 5, 0, 0
590000, 7, 1, 0
595000, 5, 0, 0
595000, 7, 1, 0
600000, 6, 0, 0
600000, 7, 1, 0
