5001, 16674, 0, 0
5001, 5504, 1, 0
10003, 17489, 0, 0
10003, 5792, 1, 0
15004, 17435, 0, 0
15004, 5815, 1, 0
20006, 17236, 0, 0
20006, 5767, 1, 0
25008, 16794, 0, 0
25008, 5454, 1, 0
30009, 18107, 0, 0
30009, 5988, 1, 0
35010, 16626, 0, 0
35010, 5609, 1, 0
40011, 17053, 0, 0
40011, 5651, 1, 0
45011, 17167, 0, 0
45011, 5742, 1, 0
50013, 16616, 0, 0
50013, 5652, 1, 0
55014, 16716, 0, 0
55014, 5485, 1, 0
60016, 17216, 0, 0
60016, 5717, 1, 0
65017, 16476, 0, 0
65017, 5562, 1, 0
70018, 17454, 0, 0
70018, 5754, 1, 0
75019, 17036, 0, 0
75019, 5728, 1, 0
80210, 15647, 0, 0
80210, 5149, 1, 0
85212, 16637, 0, 0
85212, 5566, 1, 0
90214, 17484, 0, 0
90214, 5939, 1, 0
95216, 17016, 0, 0
95216, 5680, 1, 0
100217, 17133, 0, 0
100217, 5717, 1, 0
105219, 17179, 0, 0
105219, 5705, 1, 0
110221, 16639, 0, 0
110221, 5527, 1, 0
115224, 16923, 0, 0
115224, 5649, 1, 0
120225, 17653, 0, 0
120225, 5891, 1, 0
125226, 16066, 0, 0
125226, 5293, 1, 0
130230, 16482, 0, 0
130230, 5556, 1, 0
135231, 16932, 0, 0
135231, 5604, 1, 0
140396, 16524, 0, 0
140396, 5465, 1, 0
145498, 15390, 0, 0
145498, 5092, 1, 0
150501, 17618, 0, 0
150501, 5904, 1, 0
155502, 17274, 0, 0
155502, 5748, 1, 0
160503, 17170, 0, 0
160503, 5771, 1, 0
165504, 17292, 0, 0
165504, 5771, 1, 0
170506, 16958, 0, 0
170506, 5738, 1, 0
175507, 16038, 0, 0
175507, 5442, 1, 0
180509, 17692, 0, 0
180509, 5812, 1, 0
185510, 17048, 0, 0
185510, 5675, 1, 0
190512, 17788, 0, 0
190512, 5909, 1, 0
195516, 17611, 0, 0
195516, 5835, 1, 0
200518, 17558, 0, 0
200518, 5854, 1, 0
205521, 16700, 0, 0
205521, 5584, 1, 0
210804, 17060, 0, 0
210804, 5706, 1, 0
215806, 17053, 0, 0
215806, 5724, 1, 0
220807, 17299, 0, 0
220807, 5858, 1, 0
225810, 17209, 0, 0
225810, 5816, 1, 0
230812, 17595, 0, 0
230812, 5843, 1, 0
235814, 16854, 0, 0
235814, 5563, 1, 0
240815, 17385, 0, 0
240815, 5854, 1, 0
245820, 16637, 0, 0
245820, 5543, 1, 0
250822, 17551, 0, 0
250822, 5849, 1, 0
255823, 17184, 0, 0
255823, 5711, 1, 0
260826, 17339, 0, 0
260826, 5825, 1, 0
265827, 16419, 0, 0
265827, 5527, 1, 0
270829, 17209, 0, 0
270829, 5725, 1, 0
275831, 17262, 0, 0
275831, 5792, 1, 0
280834, 17124, 0, 0
280834, 5765, 1, 0
285835, 16914, 0, 0
285835, 5666, 1, 0
290840, 16901, 0, 0
290840, 5606, 1, 0
295841, 16241, 0, 0
295841, 5449, 1, 0
300842, 17354, 0, 0
300842, 5713, 1, 0
305844, 16382, 0, 0
305844, 5394, 1, 0
310846, 17327, 0, 0
310846, 5757, 1, 0
315861, 16908, 0, 0
315861, 5593, 1, 0
320923, 16126, 0, 0
320923, 5424, 1, 0
325924, 16919, 0, 0
325924, 5659, 1, 0
330926, 16979, 0, 0
330926, 5648, 1, 0
335927, 16951, 0, 0
335927, 5686, 1, 0
340928, 17264, 0, 0
340928, 5749, 1, 0
345930, 17323, 0, 0
345930, 5692, 1, 0
350931, 17048, 0, 0
350931, 5748, 1, 0
355933, 16478, 0, 0
355933, 5456, 1, 0
360934, 17062, 0, 0
360934, 5604, 1, 0
365936, 16481, 0, 0
365936, 5552, 1, 0
370938, 17243, 0, 0
370938, 5748, 1, 0
375940, 16364, 0, 0
375940, 5672, 1, 0
