5010, 17, 1, 0
10011, 18, 1, 0
15012, 17, 1, 0
20015, 17, 1, 0
25015, 16, 1, 0
30017, 16, 1, 0
35017, 17, 1, 0
40017, 19, 1, 0
45019, 19, 1, 0
50026, 18, 1, 0
55041, 16, 1, 0
60043, 16, 1, 0
65043, 17, 1, 0
70043, 17, 1, 0
75047, 18, 1, 0
80047, 19, 1, 0
85048, 20, 1, 0
90048, 19, 1, 0
95048, 19, 1, 0
100055, 16, 1, 0
105055, 18, 1, 0
110059, 18, 1, 0
115061, 18, 1, 0
120062, 17, 1, 0
125068, 17, 1, 0
130070, 18, 1, 0
135077, 18, 1, 0
140078, 18, 1, 0
145081, 20, 1, 0
150083, 21, 1, 0
155085, 20, 1, 0
160085, 21, 1, 0
165087, 19, 1, 0
170087, 20, 1, 0
175088, 20, 1, 0
180096, 18, 1, 0
185098, 17, 1, 0
190098, 18, 1, 0
195099, 17, 1, 0
200099, 18, 1, 0
205106, 19, 1, 0
210107, 18, 1, 0
215109, 17, 1, 0
220114, 18, 1, 0
225114, 19, 1, 0
230114, 19, 1, 0
235114, 18, 1, 0
240118, 17, 1, 0
245118, 17, 1, 0
250118, 17, 1, 0
255118, 18, 1, 0
260118, 17, 1, 0
265118, 17, 1, 0
270119, 18, 1, 0
275120, 18, 1, 0
280122, 17, 1, 0
285125, 18, 1, 0
290135, 19, 1, 0
295136, 18, 1, 0
300143, 17, 1, 0
305143, 18, 1, 0
310159, 18, 1, 0
315159, 18, 1, 0
320159, 19, 1, 0
325159, 18, 1, 0
330159, 19, 1, 0
335159, 18, 1, 0
340162, 18, 1, 0
345166, 19, 1, 0
350169, 19, 1, 0
355169, 18, 1, 0
360171, 17, 1, 0
365172, 17, 1, 0
370177, 18, 1, 0
375179, 19, 1, 0
380186, 18, 1, 0
385187, 16, 1, 0
390192, 18, 1, 0
395192, 17, 1, 0
400192, 18, 1, 0
405193, 17, 1, 0
410193, 18, 1, 0
415193, 18, 1, 0
420195, 19, 1, 0
425196, 17, 1, 0
430197, 19, 1, 0
435197, 19, 1, 0
440199, 17, 1, 0
445199, 17, 1, 0
450203, 19, 1, 0
455203, 18, 1, 0
460209, 18, 1, 0
465209, 17, 1, 0
470212, 18, 1, 0
475213, 20, 1, 0
480221, 16, 1, 0
485221, 16, 1, 0
490222, 17, 1, 0
495225, 17, 1, 0
500228, 17, 1, 0
505229, 18, 1, 0
510231, 19, 1, 0
515231, 19, 1, 0
520231, 18, 1, 0
525232, 18, 1, 0
530236, 16, 1, 0
535241, 17, 1, 0
540242, 16, 1, 0
545242, 17, 1, 0
550245, 16, 1, 0
555245, 16, 1, 0
560245, 16, 1, 0
565245, 15, 1, 0
570245, 16, 1, 0
575247, 17, 1, 0
580247, 15, 1, 0
585247, 16, 1, 0
590251, 16, 1, 0
595251, 17, 1, 0
600019, 16, 1, 0
